土地區段位置或建物區門牌,lng,lat,cluster
臺北市萬華區東園街66巷22弄1號,121.4958,25.02535,1
臺北市北投區泉源路21巷1號,121.505,25.13919,4
臺北市大安區瑞安街91號,121.5405,25.02763,1
臺北市大安區大安路一段19巷31號,121.5477,25.04455,3
臺北市大安區忠孝東路三段241號,121.5409,25.04188,3
臺北市北投區行義路180巷1號,121.5258,25.12409,2
臺北市文山區仙岩路61號,121.5498,24.99989,4
臺北市士林區美崙街82巷1號,121.5218,25.09708,1
臺北市中正區金山南路一段73巷1號,121.5284,25.03716,3
臺北市士林區中山北路六段405巷31號,121.5256,25.1147,1
臺北市大安區大安路二段141巷1號,121.5474,25.02851,3
臺北市信義區松德路211號,121.5748,25.0352,1
臺北市大安區忠孝東路三段251巷6弄1號,121.5416,25.04274,3
臺北市信義區基隆路二段79巷30弄1號,121.5593,25.0297,3
臺北市松山區民生東路五段27巷5弄1號,121.5565,25.05927,1
臺北市松山區南京東路五段59巷29弄1號,121.56,25.05292,3
臺北市中正區杭州南路一段14巷2弄1號,121.5248,25.03955,3
臺北市大安區和平東路三段212巷1號,121.5542,25.0224,1
臺北市大安區臥龍街301號,121.5597,25.01698,2
臺北市內湖區星雲街210巷1號,121.5977,25.08012,1
臺北市信義區光復南路473巷11弄31號,121.5594,25.03402,3
臺北市松山區民權東路三段181號,121.5483,25.06217,1
臺北市中山區基湖路91號,121.5645,25.07922,3
臺北市松山區八德路四段245巷31號,121.5645,25.05052,3
臺北市松山區新中街10巷1號,121.5613,25.0596,1
臺北市中山區八德路二段300巷31號,121.5432,25.04602,3
臺北市松山區北寧路61號,121.5527,25.05078,3
臺北市中山區北安路578巷1號,121.5275,25.07708,2
臺北市松山區光復南路22巷31號,121.5554,25.047,3
臺北市萬華區莒光路121號,121.5039,25.03109,4
臺北市士林區忠誠路二段154巷1號,121.5326,25.11498,1
臺北市內湖區星雲街121號,121.595,25.08004,4
臺北市中山區八德路二段300巷61號,121.5348,25.04522,3
臺北市萬華區艋舺大道68巷1號,121.5023,25.03286,4
臺北市大安區溫州街48巷1號,121.5329,25.0214,1
臺北市松山區八德路三段199巷1號,121.5564,25.04921,3
臺北市中山區建國北路二段151巷1號,121.5372,25.05238,3
臺北市松山區民生東路五段69巷2弄1號,121.5585,25.05936,1
臺北市信義區松信路50巷1號,121.5719,25.04726,4
臺北市士林區至誠路二段31號,121.5293,25.10178,2
臺北市松山區民生東路五段36巷4弄31號,121.5586,25.05798,1
臺北市南港區研究院路一段151號,121.6156,25.05076,2
臺北市信義區虎林街120巷151號,121.5745,25.04231,1
臺北市中正區杭州南路一段1號,121.5269,25.04365,3
臺北市南港區三重里重陽路481號,121.6111,25.06012,1
臺北市信義區忠孝東路五段790巷70弄1號,121.5835,25.0403,4
臺北市大安區忠孝東路四段170巷17弄1號,121.5509,25.04002,3
臺北市中山區合江街55巷1號,121.5394,25.05697,3
臺北市大安區瑞安街241號,121.5391,25.02569,1
臺北市松山區光復北路1號,121.5581,25.04842,3
臺北市松山區敦化北路199巷1號,121.5508,25.05591,3
臺北市信義區基隆路一段364巷1號,121.5604,25.03558,3
臺北市內湖區內湖路二段103巷61號,121.5811,25.08261,2
臺北市北投區三合街一段118巷1號,121.505,25.1269,1
臺北市大安區和平東路二段311巷43弄1號,121.5451,25.02501,3
臺北市中山區吉林路199巷1號,121.5313,25.06,3
臺北市大安區杭州南路二段61巷31號,121.5243,25.03011,3
臺北市松山區光復南路32巷1號,121.5573,25.04667,3
臺北市中山區錦州街181號,121.531,25.06043,3
臺北市信義區光復南路421巷121號,121.5602,25.03621,3
臺北市中正區泰安街3巷1號,121.5285,25.03986,3
臺北市大安區忠孝東路三段248巷19弄1號,121.5417,25.04084,3
臺北市中正區臨沂街69巷7弄1號,121.5284,25.03583,3
臺北市松山區富錦街481號,121.5629,25.06099,1
臺北市大安區羅斯福路四段119巷1號,121.5395,25.00963,2
臺北市信義區和平東路三段391巷8弄1號,121.5575,25.02018,2
臺北市松山區富錦街107巷1弄1號,121.5528,25.06023,1
臺北市大安區敦化南路二段265巷1號,121.5493,25.02558,3
臺北市中山區民權東路六段280巷1號,121.5351,25.06146,3
臺北市中正區羅斯福路三段140巷1號,121.528,25.01993,1
臺北市松山區寧安街68巷1號,121.5543,25.05105,3
臺北市文山區羅斯福路六段142巷20弄1號,121.5392,24.99776,1
臺北市士林區基河路396巷1號,121.525,25.08631,1
臺北市士林區忠誠路二段31號,121.5307,25.11064,1
臺北市內湖區星雲街150巷31號,121.5913,25.07864,4
臺北市大安區溫州街68巷1號,121.5322,25.02002,1
臺北市士林區格致路151號,121.5491,25.14064,2
臺北市信義區信義路五段8巷1號,121.5608,25.03351,3
臺北市大安區安和路二段121號,121.5514,25.0293,3
臺北市中山區松江路221巷1號,121.533,25.04566,3
臺北市中山區吉林路108巷1號,121.5306,25.06704,4
臺北市中正區臨沂街45巷1號,121.5295,25.03904,3
臺北市大安區安東街31號,121.5427,25.04425,3
臺北市中山區新生北路一段31號,121.531,25.04727,3
臺北市大安區大安區四維路151號,121.5482,25.02802,3
臺北市松山區敦化北路301號,121.5496,25.05831,3
臺北市信義區松山路421號,121.5781,25.04056,1
臺北市大安區復興南路二段271號,121.5437,25.02526,3
臺北市大安區信義路三段134巷61號,121.5398,25.02929,1
臺北市松山區復興北路427巷1號,121.5447,25.06345,1
臺北市中正區南海路1號,121.5172,25.03281,4
臺北市文山區羅斯福路五段218巷31號,121.5373,25.00195,2
臺北市大安區通化街171巷30弄1號,121.5552,25.02741,4
臺北市松山區新中街31號,121.5604,25.05919,1
臺北市內湖區民權東路六段296巷1號,121.6053,25.0724,2
臺北市信義區松德路25巷31號,121.5777,25.03795,1
臺北市大安區新生南路一段143巷1號,121.5331,25.03627,3
臺北市松山區民生東路五段137巷6弄1號,121.5616,25.06034,1
臺北市內湖區新豐街91號,121.5837,25.05998,4
臺北市中山區基湖路121號,121.5645,25.07906,3
臺北市大安區瑞安街208巷1號,121.5406,25.02902,1
臺北市松山區八德路三段121號,121.5541,25.04831,3
臺北市中山區新生北路一段1號,121.5319,25.04675,3
臺北市大安區和平東路二段76巷1號,121.5399,25.0237,1
臺北市松山區新東街3巷1號,121.5659,25.05768,1
臺北市中山區北安路630巷1號,121.5494,25.08268,1
臺北市松山區民生東路五段137巷2弄1號,121.5616,25.05984,1
臺北市大安區基隆路二段181號,121.5535,25.02524,1
臺北市大安區延吉街131巷31號,121.5555,25.04292,3
臺北市信義區忠孝東路五段295巷2弄1號,121.5727,25.04151,4
臺北市中正區羅斯福路一段83巷1號,121.52,25.0313,3
臺北市信義區中坡南路168巷1號,121.5839,25.03902,1
臺北市松山區八德路三段12巷57弄1號,121.5508,25.04538,3
臺北市松山區健康路151號,121.5601,25.05418,3
臺北市中山區北安路621巷1號,121.5489,25.08294,1
臺北市士林區德行東路109巷63弄1號,121.5281,25.10951,4
臺北市士林區忠誠路一段16巷31號,121.5261,25.1059,4
臺北市內湖區行善路281巷19弄1號,121.5845,25.06097,4
臺北市士林區德行東路104巷7弄1號,121.5286,25.10711,4
臺北市士林區忠誠路一段16巷14弄1號,121.5262,25.10497,4
臺北市大安區忠孝東路四段223巷20弄1號,121.5531,25.04263,3
臺北市信義區忠孝東路五段781號,121.5814,25.04385,4
臺北市文山區景隆街91號,121.543,24.99926,1
臺北市信義區虎林街242巷1號,121.5777,25.03645,1
臺北市大安區信義路四段265巷31弄1號,121.5554,25.03456,3
臺北市松山區民生東路五段91號,121.5596,25.05882,1
臺北市內湖區成功路二段511號,121.5897,25.07225,1
臺北市中山區敬業一路151號,121.5526,25.08426,1
臺北市信義區信義路五段150巷1號,121.5712,25.0247,2
臺北市士林區天母西路6巷1號,121.5295,25.11858,4
臺北市北投區天母西路120巷31號,121.5226,25.11819,1
臺北市大安區延吉街138巷1號,121.5547,25.03976,3
臺北市士林區中山北路六段754巷1號,121.5286,25.11566,1
臺北市北投區懷德街31號,121.5193,25.11208,1
臺北市士林區天母東路91巷1號,121.5358,25.11887,2
臺北市松山區三民路166巷31號,121.5642,25.0621,1
臺北市松山區八德路二段366'巷31號,121.546,25.04685,3
臺北市大安區雲和街31號,121.5273,25.02385,3
臺北市內湖區內湖路一段323巷1號,121.5681,25.08365,3
臺北市大安區新生南路一段91號,121.5331,25.04144,3
臺北市大安區通化街176巷1號,121.5533,25.02776,3
臺北市中正區新生南路一段121號,121.5326,25.03862,3
臺北市大安區安和路二段217巷2弄1號,121.5504,25.02572,3
臺北市大安區金山南路二段141巷1號,121.5269,25.02963,3
臺北市大安區忠孝東路三段251巷3弄1號,121.5418,25.04242,3
臺北市大安區和平東路二段175巷31號,121.542,25.02674,1
臺北市中山區松江路90巷1號,121.5324,25.05066,3
臺北市松山區民生東路五段137巷4弄1號,121.5616,25.05984,1
臺北市內湖區康寧路三段61號,121.6084,25.0725,2
臺北市大安區信義路三段134巷55弄1號,121.5397,25.02958,1
臺北市大安區和平東路二段76巷31弄1號,121.539,25.02235,1
臺北市中山區遼寧街63巷1號,121.5422,25.04917,3
臺北市松山區八德路三段12巷16弄1號,121.5506,25.04709,3
臺北市士林區德行東路219巷1號,121.5326,25.1095,1
臺北市松山區富錦街77巷2弄1號,121.5516,25.06041,1
臺北市大安區瑞安街1號,121.5395,25.02678,1
臺北市松山區八德路三段12巷31號,121.5507,25.04622,3
臺北市士林區德行東路90巷13弄1號,121.5282,25.10612,4
臺北市大安區溫州街58巷1號,121.5324,25.02049,1
臺北市內湖區成功路五段450巷1號,121.607,25.07463,2
臺北市大安區敦化南路二段81巷45弄31號,121.5507,25.03063,3
臺北市南港區經貿二路157巷31號,121.6147,25.06216,2
臺北市大同區延平北路四段151號,121.5113,25.07262,1
臺北市內湖區文德路171巷3弄1號,121.5853,25.07928,1
臺北市文山區下崙路31號,121.5592,24.98562,4
臺北市中正區臨沂街69巷1號,121.5284,25.03583,3
臺北市中山區北安路554巷31號,121.5495,25.08019,1
臺北市中山區明水路601號,121.5515,25.08093,1
臺北市大安區龍泉街5巷1號,121.5294,25.02595,3
臺北市中正區辛亥路一段31號,121.5283,25.01941,1
臺北市大安區和平東路二段18巷3弄1號,121.5363,25.02369,1
臺北市大安區建國南路二段322巷1號,121.5372,25.02368,1
臺北市松山區松平路30巷1號,121.5673,25.03094,3
臺北市中正區連雲街6巷1號,121.5311,25.03777,3
臺北市大安區忠孝東路三段251巷5弄1號,121.5418,25.0427,3
臺北市大安區大安路二段3巷31號,121.5462,25.03192,3
臺北市信義區基隆路二段79巷31號,121.5587,25.03005,3
臺北市士林區至誠路二段120巷1號,121.5269,25.10141,1
臺北市松山區延壽街391號,121.5576,25.05648,1
臺北市中山區成功路四段294巷1號,121.5972,25.08662,1
臺北市中山區復興北路451號,121.5445,25.06398,1
臺北市文山區指南路三段1號,121.5803,24.98479,2
臺北市信義區松仁路271號,121.5695,25.02505,2
臺北市信義區忠孝東路四段553巷2弄1號,121.5629,25.04201,1
臺北市松山區長春路331號,121.5444,25.05471,3
臺北市內湖區民權東路六段206巷121弄31號,121.5872,25.06711,1
臺北市大安區通化街19巷1號,121.5556,25.03177,3
臺北市士林區芝玉路二段1號,121.5345,25.1105,1
臺北市大安區市民大道三段150巷18弄1號,121.531,25.04625,3
臺北市大安區忠孝東路三段217巷5弄1號,121.5396,25.0433,3
臺北市大安區新生南路三段22巷1號,121.5337,25.02395,1
臺北市大安區泰順街44巷31號,121.5296,25.02393,1
臺北市內湖區內湖路一段737巷50弄1號,121.579,25.08064,1
臺北市松山區北寧路32巷1號,121.5528,25.04937,3
臺北市大同區錦西街151號,121.5211,25.06043,3
臺北市松山區健康路3巷1號,121.5525,25.05276,3
臺北市大安區延吉街62巷6弄1號,121.5532,25.04357,3
臺北市中山區建國北路二段151號,121.5372,25.06137,3
臺北市松山區撫遠街331號,121.5666,25.0617,1
臺北市信義區永吉路180巷30弄1號,121.5713,25.04476,4
臺北市松山區臺北市松山區市民大道五段1號,121.5582,25.04547,3
臺北市內湖區內湖路二段31號,121.5797,25.07896,1
臺北市松山區八德路三段12巷20弄1號,121.5506,25.04672,3
臺北市內湖區星雲街161巷1號,121.5959,25.08191,4
臺北市松山區敦化南路一段100巷1號,121.5481,25.04566,3
臺北市松山區新東街60巷1號,121.5653,25.06208,1
臺北市士林區中山北路七段114巷41弄1號,121.5343,25.12332,2
臺北市北投區明德路1號,121.5169,25.10654,2
臺北市信義區永吉路30巷28弄1號,121.5686,25.0447,4
臺北市信義區富陽街55巷1號,121.5571,25.02246,1
臺北市中山區建國北路二段258巷31號,121.5353,25.06189,3
臺北市松山區寶清街105巷1號,121.5678,25.05356,1
臺北市松山區光復北路177巷1號,121.5581,25.04842,3
臺北市中正區和平西路二段16巷1號,121.5136,25.02784,4
臺北市信義區基隆路一段181號,121.5647,25.0418,1
臺北市中正區羅斯福路一段119巷1號,121.5204,25.03051,3
臺北市內湖區內湖路二段331號,121.5915,25.08328,4
臺北市中山區龍江路243巷1號,121.5409,25.05856,3
臺北市北投區石牌路一段31號,121.5101,25.11305,2
臺北市大安區建國南路一段175巷31號,121.5388,25.04105,3
臺北市松山區民權東路三段106巷3弄31號,121.5464,25.06154,1
臺北市中山區新生北路二段31號,121.5278,25.0542,3
臺北市大安區敦化南路一段160巷31號,121.5473,25.04368,3
臺北市信義區永吉路30巷83弄1號,121.5691,25.04404,3
臺北市大安區華聲里延吉街91號,121.5541,25.04344,3
臺北市信義區和平東路三段435巷7弄1號,121.5607,25.01783,2
臺北市內湖區內湖路一段387巷1號,121.5703,25.08224,3
臺北市中山區農安街125巷1號,121.5299,25.065,3
臺北市中山區新生北路二段123巷1號,121.528,25.05946,3
臺北市信義區基隆路二段39巷1號,121.5589,25.0313,3
臺北市北投區文林北路121號,121.5161,25.10638,2
臺北市大安區忠孝東路四段205巷1號,121.552,25.04386,3
臺北市內湖區新富街151號,121.5856,25.06039,4
臺北市信義區永吉路30巷167弄31號,121.5696,25.04201,3
臺北市信義區忠孝東路五段295巷31號,121.5726,25.04313,4
臺北市中正區連雲街29巷1號,121.5315,25.03593,3
臺北市大安區羅斯福路三段283巷19弄1號,121.5314,25.01926,1
臺北市大安區樂業街61號,121.5507,25.02216,1
臺北市大安區仁愛路三段24巷1號,121.5357,25.03594,1
臺北市信義區吳興街118巷26弄1號,121.5603,25.02959,3
臺北市北投區懷德街75巷31號,121.5193,25.11208,1
臺北市信義區虎林街82巷92弄1號,121.577,25.04342,4
臺北市大安區建國南路一段304巷1號,121.5372,25.03576,1
臺北市松山區延壽街330巷16弄1號,121.5597,25.05557,1
臺北市大同區環河北路一段421號,121.5087,25.06188,1
臺北市信義區忠孝東路五段601號,121.579,25.04164,1
臺北市大安區敦化南路二段63巷31號,121.5506,25.03103,3
臺北市松山區新中街12巷1號,121.5612,25.06023,1
臺北市大安區和平東路一段85巷4弄1號,121.5257,25.02737,3
臺北市信義區林口街66巷1號,121.5795,25.03891,1
臺北市大安區臥龍街1號,121.5469,25.02452,3
